,chrom_x,start_x,loc,merge_id,chrom_y,start_y,stop,mean_disruption,spearman,pearson,name,class,family,del_size,id,i,mse,hamming,end,start,chrom,ctcf_count
721,chr2,171479064,chr2_171479064_X7C_LINE.npy,chr2171479064,chr2,171479064,171479293,0.0087187981492686,0.9650152531416184,0.965482028801818,X7C_LINE,LINE,CR1,229.0,chr2_171479064_X7C_LINE,234453,-4.578299674949935,7,171479293,171479064,chr2,0
5600,chr2,171865852,chr2_171865852_SVA_C.npy,chr2171865852,chr2,171865852,171867661,0.0101482579993758,,,SVA_C,Retroposon,SVA,1809.0,chr2_171865852_SVA_C,457083,-2.1296383419931657,9,171867661,171865852,chr2,0
6239,chr2,171899246,chr2_171899246_SVA_D.npy,chr2171899246,chr2,171899246,171900972,0.0190427766171504,0.9632697804029215,0.9786913368877578,SVA_D,Retroposon,SVA,1726.0,chr2_171899246_SVA_D,222058,-2.0526205848832237,9,171900972,171899246,chr2,0
5844,chr2,172661966,chr2_172661966_MER63C.npy,chr2172661966,chr2,172661966,172662221,0.0085336061779256,0.9760298084677324,0.9781747115273668,MER63C,DNA,hAT-Blackjack,255.0,chr2_172661966_MER63C,32468,-2.720588487812668,8,172662221,172661966,chr2,2
5377,chr2,174192207,chr2_174192207_Tigger4a.npy,chr2174192207,chr2,174192207,174192437,0.0258331218476673,0.91588012298778,0.933233804330031,Tigger4a,DNA,TcMar-Tigger,230.0,chr2_174192207_Tigger4a,206430,-1.8585666806151164,6,174192437,174192207,chr2,0
6364,chr2,174222198,chr2_174222198_MER5C.npy,chr2174222198,chr2,174222198,174222333,0.0220244986647127,0.9010324780906662,0.935228757146895,MER5C,DNA,hAT-Charlie,135.0,chr2_174222198_MER5C,225282,-4.476110468208496,6,174222333,174222198,chr2,0
3450,chr2,174240144,chr2_174240144_7SLRNA.npy,chr2174240144,chr2,174240144,174240462,0.0066844325194536,,,7SLRNA,srpRNA,srpRNA,318.0,chr2_174240144_7SLRNA,459507,-4.945046124480639,8,174240462,174240144,chr2,0
4407,chr2,174283068,chr2_174283068_MER135.npy,chr2174283068,chr2,174283068,174283158,0.0166446826836226,0.9240772376960712,0.9459149661871205,MER135,DNA,DNA,90.0,chr2_174283068_MER135,209154,-4.370557005485342,7,174283158,174283068,chr2,1
5067,chr2,174311128,chr2_174311128_MER113A.npy,chr2174311128,chr2,174311128,174311286,0.0251437795976939,0.9055484622046396,0.930461932210071,MER113A,DNA,hAT-Charlie,158.0,chr2_174311128_MER113A,128597,-2.641919050372181,7,174311286,174311128,chr2,1
2971,chr2,174556562,chr2_174556562_Arthur1C.npy,chr2174556562,chr2,174556562,174556677,0.0174928658171723,0.9550603186670232,0.955913181704508,Arthur1C,DNA,hAT-Tip100,115.0,chr2_174556562_Arthur1C,28178,-4.673320563015132,5,174556677,174556562,chr2,0
5943,chr2,177360257,chr2_177360257_Charlie26a.npy,chr2177360257,chr2,177360257,177360442,0.0226770363269737,0.9376553743742242,0.9498001052175872,Charlie26a,DNA,hAT-Charlie,185.0,chr2_177360257_Charlie26a,16745,-2.6027889452139856,7,177360442,177360257,chr2,0
216,chr2,178003789,chr2_178003789_MADE2.npy,chr2178003789,chr2,178003789,178003866,0.0078923103091995,0.9864597279033688,0.9844078831040168,MADE2,DNA,TcMar-Mariner,77.0,chr2_178003789_MADE2,206096,-5.202177959615589,5,178003866,178003789,chr2,0
322,chr2,178058939,chr2_178058939_MER45C.npy,chr2178058939,chr2,178058939,178059524,0.0157108036137371,0.9528980926100415,0.9583303240475692,MER45C,DNA,hAT-Tip100,585.0,chr2_178058939_MER45C,23088,-4.207470708613315,10,178059524,178058939,chr2,0
1830,chr2,178066301,chr2_178066301_MER45C.npy,chr2178066301,chr2,178066301,178066927,0.0469183009459383,0.8677928324944806,0.8830288923224555,MER45C,DNA,hAT-Tip100,626.0,chr2_178066301_MER45C,39456,-4.054195462797036,9,178066927,178066301,chr2,1
3976,chr2,178164978,chr2_178164978_Tigger12.npy,chr2178164978,chr2,178164978,178165147,0.0222365689198494,0.911287889065612,0.9295725402141684,Tigger12,DNA,TcMar-Tigger,169.0,chr2_178164978_Tigger12,193352,-2.378075610092192,6,178165147,178164978,chr2,0
1309,chr2,178294623,chr2_178294623_MER47C.npy,chr2178294623,chr2,178294623,178294698,0.0177837611026039,0.9097249492811358,0.929026208000295,MER47C,DNA,TcMar-Tigger,75.0,chr2_178294623_MER47C,173380,-4.8483450440882505,5,178294698,178294623,chr2,0
1178,chr2,179505747,chr2_179505747_MER97c.npy,chr2179505747,chr2,179505747,179506860,0.0196274621696822,0.9458060755997364,0.9530850031315474,MER97c,DNA,hAT-Tip100,1113.0,chr2_179505747_MER97c,29358,-2.2659848469581974,7,179506860,179505747,chr2,0
2514,chr2,179568475,chr2_179568475_Charlie23a.npy,chr2179568475,chr2,179568475,179568704,0.0246730448235934,0.9373401522526976,0.949773361847542,Charlie23a,DNA,hAT-Charlie,229.0,chr2_179568475_Charlie23a,238893,-3.802981693624601,7,179568704,179568475,chr2,1
6177,chr2,180056547,chr2_180056547_LTR14B.npy,chr2180056547,chr2,180056547,180056938,0.0104170875140276,,,LTR14B,LTR,ERVK,391.0,chr2_180056547_LTR14B,458733,-4.482740557641599,7,180056938,180056547,chr2,0
3993,chr2,183051893,chr2_183051893_HERVK9-int.npy,chr2183051893,chr2,183051893,183052683,0.0153966185796813,0.965484192331502,0.9617665822977528,HERVK9-int,LTR,ERVK,790.0,chr2_183051893_HERVK9-int,173772,-3.804887889271333,9,183052683,183051893,chr2,0
1908,chr2,1850553,chr2_1850553_MER31B.npy,chr21850553,chr2,1850553,1851010,0.0207590278871512,0.9500754173014176,0.9552407111122648,MER31B,LTR,ERV1,457.0,chr2_1850553_MER31B,209904,-4.627863780130112,9,1851010,1850553,chr2,0
2681,chr2,187157802,chr2_187157802_MER90.npy,chr2187157802,chr2,187157802,187158208,0.0201101674479084,0.9768508163701918,0.9760324410782264,MER90,LTR,ERV1,406.0,chr2_187157802_MER90,133984,-2.6472103420114803,7,187158208,187157802,chr2,0
1420,chr2,187447688,chr2_187447688_X7C_LINE.npy,chr2187447688,chr2,187447688,187447802,0.010450818016183,0.9863539494740902,0.9869308412495392,X7C_LINE,LINE,CR1,114.0,chr2_187447688_X7C_LINE,216339,-3.3031115613574444,6,187447802,187447688,chr2,1
253,chr2,189914725,chr2_189914725_MIR.npy,chr2189914725,chr2,189914725,189914935,0.0201433698943683,,,MIR,SINE,MIR,210.0,chr2_189914725_MIR,481437,-2.476265178885451,7,189914935,189914725,chr2,0
3775,chr2,190187092,chr2_190187092_Charlie23a.npy,chr2190187092,chr2,190187092,190187169,0.0250484385066142,0.8350366736342995,0.8263303485063529,Charlie23a,DNA,hAT-Charlie,77.0,chr2_190187092_Charlie23a,6788,-5.074787266359908,4,190187169,190187092,chr2,1
2256,chr2,190217527,chr2_190217527_HERVP71A-int.npy,chr2190217527,chr2,190217527,190219239,0.0188276181983339,0.9031352236374196,0.8974453381351765,HERVP71A-int,LTR,ERV1,1712.0,chr2_190217527_HERVP71A-int,230446,-2.2154323803721376,9,190219239,190217527,chr2,0
1287,chr2,190609030,chr2_190609030_PABL_A.npy,chr2190609030,chr2,190609030,190609689,0.0214309088860965,0.8569637525643211,0.8950920914304705,PABL_A,LTR,ERV1,659.0,chr2_190609030_PABL_A,213384,-2.420650353726009,8,190609689,190609030,chr2,0
5500,chr2,190629262,chr2_190629262_HSMAR2.npy,chr2190629262,chr2,190629262,190630233,0.0216191296538986,0.8549621000312903,0.8928090404930118,HSMAR2,DNA,TcMar-Mariner,971.0,chr2_190629262_HSMAR2,146891,-3.9213983146850615,9,190630233,190629262,chr2,0
6038,chr2,191741240,chr2_191741240_SVA_D.npy,chr2191741240,chr2,191741240,191742231,0.0070470783182777,0.983068303274634,0.9836769178933196,SVA_D,Retroposon,SVA,991.0,chr2_191741240_SVA_D,224442,-3.279860265916883,8,191742231,191741240,chr2,0
5279,chr2,195738417,chr2_195738417_MARNA.npy,chr2195738417,chr2,195738417,195738637,0.0100773959816278,,,MARNA,DNA,TcMar-Mariner,220.0,chr2_195738417_MARNA,459694,-5.101527403943432,6,195738637,195738417,chr2,0
5154,chr2,195785745,chr2_195785745_BLACKJACK.npy,chr2195785745,chr2,195785745,195786451,0.0106606813641855,0.9894172383731968,0.9907499685879528,BLACKJACK,DNA,hAT-Blackjack,706.0,chr2_195785745_BLACKJACK,150523,-2.5706957697340758,7,195786451,195785745,chr2,0
4590,chr2,196289410,chr2_196289410_7SLRNA.npy,chr2196289410,chr2,196289410,196289716,0.0096664141379061,,,7SLRNA,srpRNA,srpRNA,306.0,chr2_196289410_7SLRNA,261655,-5.233758007083763,9,196289716,196289410,chr2,0
830,chr2,196597089,chr2_196597089_Arthur1.npy,chr2196597089,chr2,196597089,196597468,0.0156459014771017,0.9498165133829746,0.958289997970377,Arthur1,DNA,hAT-Tip100,379.0,chr2_196597089_Arthur1,26046,-2.2406822181666,6,196597468,196597089,chr2,0
3349,chr2,19662260,chr2_19662260_L3b.npy,chr219662260,chr2,19662260,19662443,0.0181479337999814,,,L3b,LINE,CR1,183.0,chr2_19662260_L3b,473447,-3.24264439283432,7,19662443,19662260,chr2,0
2279,chr2,19667268,chr2_19667268_MER126.npy,chr219667268,chr2,19667268,19667311,0.0108495381887648,0.9724199898447076,0.982462217946554,MER126,DNA,DNA,43.0,chr2_19667268_MER126,205715,-2.9236863790025125,8,19667311,19667268,chr2,0
2961,chr2,196735999,chr2_196735999_MER110-int.npy,chr2196735999,chr2,196735999,196736493,0.0188730357440681,0.8900044265604405,0.9007566609120292,MER110-int,LTR,ERV1,494.0,chr2_196735999_MER110-int,77963,-5.076310208594453,8,196736493,196735999,chr2,0
971,chr2,196857245,chr2_196857245_MER31-int.npy,chr2196857245,chr2,196857245,196857587,0.020224492591546,0.8228850987695303,0.8372043919422145,MER31-int,LTR,ERV1,342.0,chr2_196857245_MER31-int,118997,-4.813189463784799,8,196857587,196857245,chr2,0
4146,chr2,197318487,chr2_197318487_MER75.npy,chr2197318487,chr2,197318487,197318949,0.0105340371777954,,,MER75,DNA,PiggyBac,462.0,chr2_197318487_MER75,463573,-4.908872182851843,7,197318949,197318487,chr2,0
768,chr2,19763124,chr2_19763124_MER125.npy,chr219763124,chr2,19763124,19763251,0.0103039152939591,0.9706808049324472,0.9801089846098268,MER125,DNA,DNA,127.0,chr2_19763124_MER125,70472,-5.205405049088107,6,19763251,19763124,chr2,0
4602,chr2,198161810,chr2_198161810_MER94B.npy,chr2198161810,chr2,198161810,198161903,0.0083272475414022,0.9921636348004776,0.9939428494103466,MER94B,DNA,hAT-Blackjack,93.0,chr2_198161810_MER94B,76731,-5.051257389531624,6,198161903,198161810,chr2,0
2075,chr2,199422933,chr2_199422933_Tigger15a.npy,chr2199422933,chr2,199422933,199423040,0.0148005729414931,0.9736360657848894,0.97203490081557,Tigger15a,DNA,TcMar-Tigger,107.0,chr2_199422933_Tigger15a,241133,-4.283646396853241,6,199423040,199422933,chr2,0
3206,chr2,199901072,chr2_199901072_7SLRNA.npy,chr2199901072,chr2,199901072,199901376,0.008168412730043,,,7SLRNA,srpRNA,srpRNA,304.0,chr2_199901072_7SLRNA,482632,-5.100635118304648,10,199901376,199901072,chr2,0
4382,chr2,200085104,chr2_200085104_FordPrefect.npy,chr2200085104,chr2,200085104,200085839,0.0187074513086666,0.9703864478026564,0.9763844250242149,FordPrefect,DNA,hAT-Tip100,735.0,chr2_200085104_FordPrefect,23912,-4.002141791087171,9,200085839,200085104,chr2,0
6098,chr2,200253136,chr2_200253136_Charlie18a.npy,chr2200253136,chr2,200253136,200253347,0.0264892032961463,0.9601683822308148,0.9646523411358928,Charlie18a,DNA,hAT-Charlie,211.0,chr2_200253136_Charlie18a,135182,-1.852765239690433,6,200253347,200253136,chr2,0
4563,chr2,200422691,chr2_200422691_MER44B.npy,chr2200422691,chr2,200422691,200423230,0.0136257203235565,0.9632819083118788,0.9618376568257068,MER44B,DNA,TcMar-Tigger,539.0,chr2_200422691_MER44B,174514,-4.191110936740647,10,200423230,200422691,chr2,0
4846,chr2,200469407,chr2_200469407_MamTip2.npy,chr2200469407,chr2,200469407,200469614,0.0145116713607694,0.9417979100570232,0.9433092901312288,MamTip2,DNA,hAT-Tip100,207.0,chr2_200469407_MamTip2,28470,-3.947780635827209,7,200469614,200469407,chr2,0
1757,chr2,20053274,chr2_20053274_MER5B.npy,chr220053274,chr2,20053274,20053441,0.0212406736335009,0.9577894529107268,0.9623488296050798,MER5B,DNA,hAT-Charlie,167.0,chr2_20053274_MER5B,19666,-4.371206039021876,7,20053441,20053274,chr2,0
4204,chr2,200843181,chr2_200843181_HSMAR1.npy,chr2200843181,chr2,200843181,200844240,0.0129915974373256,0.962953560767916,0.9593823082135948,HSMAR1,DNA,TcMar-Mariner,1059.0,chr2_200843181_HSMAR1,253114,-3.921893413166085,9,200844240,200843181,chr2,0
4303,chr2,200869090,chr2_200869090_LTR38B.npy,chr2200869090,chr2,200869090,200869471,0.0346805810094224,0.8708667080938816,0.8737219071721165,LTR38B,LTR,ERV1,381.0,chr2_200869090_LTR38B,238537,-4.8794692089217895,8,200869471,200869090,chr2,0
944,chr2,201165587,chr2_201165587_SVA_A.npy,chr2201165587,chr2,201165587,201166984,0.0093433372399831,0.9564477388025278,0.9621471078671748,SVA_A,Retroposon,SVA,1397.0,chr2_201165587_SVA_A,72945,-2.5530135220748758,10,201166984,201165587,chr2,1
2973,chr2,201281935,chr2_201281935_SVA_E.npy,chr2201281935,chr2,201281935,201283268,0.013471807448145,0.938563453144589,0.933824519454425,SVA_E,Retroposon,SVA,1333.0,chr2_201281935_SVA_E,1304,-2.6551604716603485,9,201283268,201281935,chr2,1
4897,chr2,201489740,chr2_201489740_Tigger19a.npy,chr2201489740,chr2,201489740,201489859,0.0252332800016227,0.8973527983626562,0.8988438691971916,Tigger19a,DNA,TcMar-Tigger,119.0,chr2_201489740_Tigger19a,177228,-4.215043896884427,6,201489859,201489740,chr2,0
842,chr2,201575392,chr2_201575392_MER1A.npy,chr2201575392,chr2,201575392,201575915,0.0268595616611007,0.9005779614145066,0.9025174050656184,MER1A,DNA,hAT-Charlie,523.0,chr2_201575392_MER1A,158318,-4.564457198626043,9,201575915,201575392,chr2,1
4184,chr2,202294979,chr2_202294979_MER44B.npy,chr2202294979,chr2,202294979,202295231,0.0163807425660697,0.9709524902374116,0.9662335056920636,MER44B,DNA,TcMar-Tigger,252.0,chr2_202294979_MER44B,96963,-2.1471585959833384,7,202295231,202294979,chr2,0
955,chr2,202333438,chr2_202333438_7SLRNA.npy,chr2202333438,chr2,202333438,202333748,0.0091532293697536,,,7SLRNA,srpRNA,srpRNA,310.0,chr2_202333438_7SLRNA,261682,-5.2608813180454215,10,202333748,202333438,chr2,0
4750,chr2,203206381,chr2_203206381_SVA_D.npy,chr2203206381,chr2,203206381,203207797,0.0169990974157536,0.8931172812625746,0.8926726276938581,SVA_D,Retroposon,SVA,1416.0,chr2_203206381_SVA_D,2193,-2.4900073732930537,9,203207797,203206381,chr2,2
957,chr2,203413766,chr2_203413766_MARNA.npy,chr2203413766,chr2,203413766,203413895,0.0093879230405132,0.9691748385876312,0.9662160928005116,MARNA,DNA,TcMar-Mariner,129.0,chr2_203413766_MARNA,204798,-3.2460758034073263,7,203413895,203413766,chr2,0
914,chr2,206220204,chr2_206220204_MER97b.npy,chr2206220204,chr2,206220204,206220573,0.0137267175715227,0.930408491412762,0.9363833996563375,MER97b,DNA,hAT-Tip100,369.0,chr2_206220204_MER97b,22475,-2.511493588127707,7,206220573,206220204,chr2,0
2578,chr2,207780041,chr2_207780041_CR1-13_AMi.npy,chr2207780041,chr2,207780041,207780304,0.0096925474060438,0.9884234135262624,0.9891431499204484,CR1-13_AMi,LINE,CR1,263.0,chr2_207780041_CR1-13_AMi,79238,-5.242616655873732,7,207780304,207780041,chr2,0
5135,chr2,212083087,chr2_212083087_CR1-16_AMi.npy,chr2212083087,chr2,212083087,212083541,0.0108334716212448,0.6918413594348961,0.8506556769869367,CR1-16_AMi,LINE,CR1,454.0,chr2_212083087_CR1-16_AMi,192972,-4.9736866667423,7,212083541,212083087,chr2,0
1244,chr2,214759920,chr2_214759920_Tigger20a.npy,chr2214759920,chr2,214759920,214760193,0.0227866575198896,0.6792804766133022,0.6159767586149925,Tigger20a,DNA,TcMar-Tigger,273.0,chr2_214759920_Tigger20a,97845,-5.273778758992612,7,214760193,214759920,chr2,0
5077,chr2,215596431,chr2_215596431_HSMAR2.npy,chr2215596431,chr2,215596431,215597131,0.0109372678631803,0.9746775097340734,0.9773180155542558,HSMAR2,DNA,TcMar-Mariner,700.0,chr2_215596431_HSMAR2,221940,-3.830022756815051,8,215597131,215596431,chr2,1
5672,chr2,215654893,chr2_215654893_MER39.npy,chr2215654893,chr2,215654893,215655503,0.0260317988660895,0.9469325644767383,0.947480142303478,MER39,LTR,ERV1,610.0,chr2_215654893_MER39,188747,-2.090531145431604,8,215655503,215654893,chr2,0
4291,chr2,215811707,chr2_215811707_ERV24B_Prim-int.npy,chr2215811707,chr2,215811707,215812650,0.0262781832628177,0.980615453142892,0.9787941218246408,ERV24B_Prim-int,LTR,ERV1,943.0,chr2_215811707_ERV24B_Prim-int,99813,-2.516073843219614,9,215812650,215811707,chr2,0
5357,chr2,216111540,chr2_216111540_L3.npy,chr2216111540,chr2,216111540,216111751,0.0101171396155073,,,L3,LINE,CR1,211.0,chr2_216111540_L3,479547,-3.886651829416472,7,216111751,216111540,chr2,0
5338,chr2,217496426,chr2_217496426_MER72B.npy,chr2217496426,chr2,217496426,217496729,0.0207277619786111,0.974626365701392,0.9844424071089928,MER72B,LTR,ERV1,303.0,chr2_217496426_MER72B,104684,-5.2397639714287205,9,217496729,217496426,chr2,1
22,chr2,217551426,chr2_217551426_Mam_R4.npy,chr2217551426,chr2,217551426,217551735,0.0071497669627928,,,Mam_R4,LINE,Dong-R4,309.0,chr2_217551426_Mam_R4,456210,-4.942098901669046,8,217551735,217551426,chr2,0
6059,chr2,218256152,chr2_218256152_Tigger11a.npy,chr2218256152,chr2,218256152,218256276,0.0160230691159964,0.954445028761974,0.9630107004473948,Tigger11a,DNA,TcMar-Tigger,124.0,chr2_218256152_Tigger11a,195792,-3.831080824703323,7,218256276,218256152,chr2,0
5635,chr2,218310889,chr2_218310889_Tigger3a.npy,chr2218310889,chr2,218310889,218311118,0.0166206442023306,0.9774393514858714,0.978778669746606,Tigger3a,DNA,TcMar-Tigger,229.0,chr2_218310889_Tigger3a,146397,-3.793550505779942,7,218311118,218310889,chr2,0
1325,chr2,218348271,chr2_218348271_SVA_C.npy,chr2218348271,chr2,218348271,218349012,0.0160932448855808,0.97647180216955,0.97745288891895,SVA_C,Retroposon,SVA,741.0,chr2_218348271_SVA_C,248956,-3.745102699593242,9,218349012,218348271,chr2,0
2417,chr2,218390789,chr2_218390789_MER102b.npy,chr2218390789,chr2,218390789,218390899,0.0179805790062433,0.9559245184506726,0.967878462469809,MER102b,DNA,hAT-Charlie,110.0,chr2_218390789_MER102b,16424,-5.075120899846254,6,218390899,218390789,chr2,0
6353,chr2,218930764,chr2_218930764_SVA_D.npy,chr2218930764,chr2,218930764,218932600,0.0131784082973384,,,SVA_D,Retroposon,SVA,1836.0,chr2_218930764_SVA_D,481805,-1.8720481362073107,9,218932600,218930764,chr2,0
6354,chr2,219102433,chr2_219102433_7SLRNA.npy,chr2219102433,chr2,219102433,219102722,0.0118304281304333,,,7SLRNA,srpRNA,srpRNA,289.0,chr2_219102433_7SLRNA,469055,-4.34429242773487,9,219102722,219102433,chr2,0
304,chr2,219720780,chr2_219720780_Tigger2b_Pri.npy,chr2219720780,chr2,219720780,219721631,0.0176668632651384,0.9620394482071024,0.9633659165077306,Tigger2b_Pri,DNA,TcMar-Tigger,851.0,chr2_219720780_Tigger2b_Pri,34749,-3.3200424869830574,9,219721631,219720780,chr2,0
2849,chr2,219750536,chr2_219750536_SVA_B.npy,chr2219750536,chr2,219750536,219752021,0.0109773224246051,0.975719943472273,0.9764794760150604,SVA_B,Retroposon,SVA,1485.0,chr2_219750536_SVA_B,100223,-3.175226677475073,8,219752021,219750536,chr2,2
3454,chr2,220868589,chr2_220868589_MER75.npy,chr2220868589,chr2,220868589,220868798,0.0114865975857617,0.7553085297949301,0.7733913239330528,MER75,DNA,PiggyBac,209.0,chr2_220868589_MER75,252183,-2.209586848268576,6,220868798,220868589,chr2,0
633,chr2,221450674,chr2_221450674_MER113.npy,chr2221450674,chr2,221450674,221450799,0.0231186279295168,0.9680757918611776,0.9726008861358112,MER113,DNA,hAT-Charlie,125.0,chr2_221450674_MER113,101529,-3.799907127172612,6,221450799,221450674,chr2,3
3924,chr2,221942471,chr2_221942471_Charlie7a.npy,chr2221942471,chr2,221942471,221942658,0.0177657213081674,0.9765608306477532,0.972819245755513,Charlie7a,DNA,hAT-Charlie,187.0,chr2_221942471_Charlie7a,5242,-2.6640332360961114,7,221942658,221942471,chr2,0
2499,chr2,222393781,chr2_222393781_Tigger4.npy,chr2222393781,chr2,222393781,222394167,0.0184386252586567,0.98516307042516,0.9846948241707404,Tigger4,DNA,TcMar-Tigger,386.0,chr2_222393781_Tigger4,71320,-3.803535894296859,8,222394167,222393781,chr2,0
6100,chr2,222407137,chr2_222407137_MER102a.npy,chr2222407137,chr2,222407137,222407386,0.0214966760624919,0.9779683794506931,0.9788742020355612,MER102a,DNA,hAT-Charlie,249.0,chr2_222407137_MER102a,92783,-4.443898436961986,8,222407386,222407137,chr2,0
6256,chr2,223190520,chr2_223190520_LTR5_Hs.npy,chr2223190520,chr2,223190520,223191443,0.01606366763419,0.9087443913167176,0.9642578915206536,LTR5_Hs,LTR,ERVK,923.0,chr2_223190520_LTR5_Hs,150454,-3.5343500071394223,9,223191443,223190520,chr2,0
173,chr2,223637901,chr2_223637901_Charlie7.npy,chr2223637901,chr2,223637901,223637962,0.0184787802247201,0.9080854846365428,0.958959717458076,Charlie7,DNA,hAT-Charlie,61.0,chr2_223637901_Charlie7,16153,-4.320653895769537,4,223637962,223637901,chr2,0
3523,chr2,223911456,chr2_223911456_MER5C.npy,chr2223911456,chr2,223911456,223911531,0.0196450428160392,0.9511782014426298,0.9632904301280412,MER5C,DNA,hAT-Charlie,75.0,chr2_223911456_MER5C,170212,-4.688952756180951,5,223911531,223911456,chr2,0
299,chr2,224170540,chr2_224170540_MER119.npy,chr2224170540,chr2,224170540,224170711,0.0237655382788173,0.94250059891086,0.9526082560478312,MER119,DNA,hAT-Charlie,171.0,chr2_224170540_MER119,9610,-3.110158535891065,8,224170711,224170540,chr2,0
5877,chr2,224380703,chr2_224380703_MamTip3.npy,chr2224380703,chr2,224380703,224381066,0.0168571466245428,0.9424692249588494,0.9589623113694544,MamTip3,DNA,hAT-Tip100,363.0,chr2_224380703_MamTip3,80205,-4.916534983873921,9,224381066,224380703,chr2,0
2628,chr2,224659781,chr2_224659781_MER51B.npy,chr2224659781,chr2,224659781,224660163,0.0213892381328059,0.9032442724946648,0.9244434953053288,MER51B,LTR,ERV1,382.0,chr2_224659781_MER51B,131959,-4.795539710922776,8,224660163,224659781,chr2,0
926,chr2,225743038,chr2_225743038_MER45R.npy,chr2225743038,chr2,225743038,225743335,0.0152706213408068,0.8865037697546491,0.94656520263621,MER45R,DNA,hAT-Tip100,297.0,chr2_225743038_MER45R,27188,-3.8252654890480935,8,225743335,225743038,chr2,0
4085,chr2,227388456,chr2_227388456_Zaphod.npy,chr2227388456,chr2,227388456,227389374,0.0182715602686642,0.9403729622471112,0.943320322690856,Zaphod,DNA,hAT-Tip100,918.0,chr2_227388456_Zaphod,122135,-1.770235574247268,9,227389374,227388456,chr2,1
3948,chr2,229288389,chr2_229288389_MER5C.npy,chr2229288389,chr2,229288389,229288586,0.0214183354742718,0.8986766336132206,0.8882139514316406,MER5C,DNA,hAT-Charlie,197.0,chr2_229288389_MER5C,10967,-1.7440494820528758,7,229288586,229288389,chr2,0
2599,chr2,229637365,chr2_229637365_MER63B.npy,chr2229637365,chr2,229637365,229637771,0.0088303337093835,,,MER63B,DNA,hAT-Blackjack,406.0,chr2_229637365_MER63B,463074,-3.038230659018686,8,229637771,229637365,chr2,1
382,chr2,23103945,chr2_23103945_CR1-12_AMi.npy,chr223103945,chr2,23103945,23104374,0.0108483486905627,0.8619967025707472,0.868707722124046,CR1-12_AMi,LINE,CR1,429.0,chr2_23103945_CR1-12_AMi,136786,-4.887226421273773,7,23104374,23103945,chr2,2
5314,chr2,231091465,chr2_231091465_HERVK22-int.npy,chr2231091465,chr2,231091465,231093122,0.010689301061495,0.9824442343271836,0.9844294404618228,HERVK22-int,LTR,ERVK,1657.0,chr2_231091465_HERVK22-int,208944,-2.2497984487561045,9,231093122,231091465,chr2,0
2467,chr2,231100956,chr2_231100956_LTR22E.npy,chr2231100956,chr2,231100956,231101422,0.0104795740894493,,,LTR22E,LTR,ERVK,466.0,chr2_231100956_LTR22E,474045,-5.278796595603525,8,231101422,231100956,chr2,1
3029,chr2,231136110,chr2_231136110_ORSL-2a.npy,chr2231136110,chr2,231136110,231136311,0.0169602410228335,0.9706641486131908,0.9744694611629964,ORSL-2a,DNA,hAT-Tip100,201.0,chr2_231136110_ORSL-2a,27992,-2.128022693800273,6,231136311,231136110,chr2,0
801,chr2,231645972,chr2_231645972_7SLRNA.npy,chr2231645972,chr2,231645972,231646273,0.0066685218759556,,,7SLRNA,srpRNA,srpRNA,301.0,chr2_231645972_7SLRNA,261763,-5.198072330258416,9,231646273,231645972,chr2,0
2737,chr2,231763937,chr2_231763937_MER5C.npy,chr2231763937,chr2,231763937,231764050,0.0228094254977913,0.964290882572672,0.9680274182797428,MER5C,DNA,hAT-Charlie,113.0,chr2_231763937_MER5C,16471,-4.0622732287494685,6,231764050,231763937,chr2,0
1786,chr2,232649849,chr2_232649849_7SLRNA.npy,chr2232649849,chr2,232649849,232650152,0.0150510545644449,,,7SLRNA,srpRNA,srpRNA,303.0,chr2_232649849_7SLRNA,261766,-5.186759907948587,9,232650152,232649849,chr2,0
168,chr2,232742993,chr2_232742993_Tigger8.npy,chr2232742993,chr2,232742993,232743088,0.0155932279389822,0.959830982039642,0.9643292354078468,Tigger8,DNA,TcMar-Tigger,95.0,chr2_232742993_Tigger8,42735,-5.214724445201791,6,232743088,232742993,chr2,0
1967,chr2,232826725,chr2_232826725_Tigger1.npy,chr2232826725,chr2,232826725,232826988,0.0200282394133983,0.9593730442438932,0.9609012613338498,Tigger1,DNA,TcMar-Tigger,263.0,chr2_232826725_Tigger1,2043,-5.139777929258532,7,232826988,232826725,chr2,0
4993,chr2,232847989,chr2_232847989_Tigger17a.npy,chr2232847989,chr2,232847989,232848363,0.0148168194598143,0.9618105051430887,0.9677805090524594,Tigger17a,DNA,TcMar-Tigger,374.0,chr2_232847989_Tigger17a,98372,-3.2974520472827566,7,232848363,232847989,chr2,0
2494,chr2,232980492,chr2_232980492_AluSx1.npy,chr2232980492,chr2,232980492,232980786,0.0246975849510666,0.8895220120371202,0.8900713484841297,AluSx1,SINE,Alu,294.0,chr2_232980492_AluSx1,36925,-4.619119424784209,8,232980786,232980492,chr2,0
3664,chr2,233041545,chr2_233041545_AluSq2.npy,chr2233041545,chr2,233041545,233041864,0.0317108152569633,0.8745928910053165,0.8796036218331501,AluSq2,SINE,Alu,319.0,chr2_233041545_AluSq2,163780,-4.890674364529168,8,233041864,233041545,chr2,1
6174,chr2,233094623,chr2_233094623_MER5A1.npy,chr2233094623,chr2,233094623,233094780,0.0249802186748869,0.907557414556086,0.914390149737943,MER5A1,DNA,hAT-Charlie,157.0,chr2_233094623_MER5A1,2067,-5.127506282640476,8,233094780,233094623,chr2,1
